,Dataset,Distance,Best method,F1 with the best method,K,F1 method,F1 with the proposed method,Accuracy,Change
108,TravelTime_387.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1,
109,speed_6005.csv,3449549472.354897,Linear,0.66666667,1,Linear,0.5,0.83333333,0.1
110,occupancy_6005.csv,3449960422.8682766,Linear,1.0,2,Linear,0.5,0.83333333,0.1
111,TravelTime_451.csv,3450823480.069405,KMeans,0.4,3,Linear,0.5,0.83333333,0.1
112,nyc_taxi.csv,3451271104.4015293,Linear,0.25,4,Linear,0.5,0.83333333,0.1
113,occupancy_t4013.csv,3457699209.8537483,Linear,1.0,5,Linear,0.5,0.83333333,0.1
114,speed_t4013.csv,3457731808.803744,Linear,1.0,6,Linear,0.5,0.83333333,0.1
115,TravelTime_387.csv,3457923085.689635,KMeans,0.66666667,7,Linear,0.5,0.83333333,0.1
116,,,,,,,,,
117,TravelTime_387.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1,
118,speed_6005.csv,3449549472.354897,Linear,0.66666667,1,Linear,0.5,0.83333333,0.2
119,occupancy_6005.csv,3449960422.8682766,Linear,1.0,2,Linear,0.5,0.83333333,0.2
120,TravelTime_451.csv,3450823480.069405,KMeans,0.4,3,Linear,0.5,0.83333333,0.2
121,nyc_taxi.csv,3451271104.4015293,Linear,0.25,4,Linear,0.5,0.83333333,0.2
122,TravelTime_387.csv,3457092757.324943,KMeans,0.66666667,5,Linear,0.5,0.83333333,0.2
123,occupancy_t4013.csv,3457699209.8537483,Linear,1.0,6,Linear,0.5,0.83333333,0.2
124,speed_t4013.csv,3457731808.803744,Linear,1.0,7,Linear,0.5,0.83333333,0.2
125,,,,,,,,,
126,TravelTime_387.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1,
127,speed_6005.csv,3449549472.354897,Linear,0.66666667,1,Linear,0.5,0.83333333,0.30000000000000004
128,occupancy_6005.csv,3449960422.8682766,Linear,1.0,2,Linear,0.5,0.83333333,0.30000000000000004
129,TravelTime_451.csv,3450823480.069405,KMeans,0.4,3,Linear,0.5,0.83333333,0.30000000000000004
130,nyc_taxi.csv,3451271104.4015293,Linear,0.25,4,Linear,0.5,0.83333333,0.30000000000000004
131,TravelTime_387.csv,3455598166.2684984,KMeans,0.66666667,5,Linear,0.5,0.83333333,0.30000000000000004
132,occupancy_t4013.csv,3457699209.8537483,Linear,1.0,6,Linear,0.5,0.83333333,0.30000000000000004
133,speed_t4013.csv,3457731808.803744,Linear,1.0,7,Linear,0.5,0.83333333,0.30000000000000004
134,,,,,,,,,
135,TravelTime_387.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1,
136,speed_6005.csv,3449549472.354897,Linear,0.66666667,1,Linear,0.5,0.83333333,0.4
137,occupancy_6005.csv,3449960422.8682766,Linear,1.0,2,Linear,0.5,0.83333333,0.4
138,TravelTime_451.csv,3450823480.069405,KMeans,0.4,3,Linear,0.5,0.83333333,0.4
139,nyc_taxi.csv,3451271104.4015293,Linear,0.25,4,Linear,0.5,0.83333333,0.4
140,TravelTime_387.csv,3453007541.770661,KMeans,0.66666667,5,Linear,0.5,0.83333333,0.4
141,occupancy_t4013.csv,3457699209.8537483,Linear,1.0,6,Linear,0.5,0.83333333,0.4
142,speed_t4013.csv,3457731808.803744,Linear,1.0,7,Linear,0.5,0.83333333,0.4
143,,,,,,,,,
144,TravelTime_387.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1,
145,TravelTime_387.csv,3448473948.899445,KMeans,0.66666667,1,KMeans,0.66666667,1.0,0.5
146,speed_6005.csv,3449549472.354897,Linear,0.66666667,2,KMeans,0.66666667,1.0,0.5
147,occupancy_6005.csv,3449960422.8682766,Linear,1.0,3,Linear,0.5,0.83333333,0.5
148,TravelTime_451.csv,3450823480.069405,KMeans,0.4,4,KMeans,0.66666667,1.0,0.5
149,nyc_taxi.csv,3451271104.4015293,Linear,0.25,5,Linear,0.5,0.83333333,0.5
150,occupancy_t4013.csv,3457699209.8537483,Linear,1.0,6,Linear,0.5,0.83333333,0.5
151,speed_t4013.csv,3457731808.803744,Linear,1.0,7,Linear,0.5,0.83333333,0.5
152,,,,,,,,,
153,TravelTime_387.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1,
154,TravelTime_387.csv,3440313481.7312565,KMeans,0.66666667,1,KMeans,0.66666667,1.0,0.6000000000000001
155,speed_6005.csv,3449549472.354897,Linear,0.66666667,2,KMeans,0.66666667,1.0,0.6000000000000001
156,occupancy_6005.csv,3449960422.8682766,Linear,1.0,3,Linear,0.5,0.83333333,0.6000000000000001
157,TravelTime_451.csv,3450823480.069405,KMeans,0.4,4,KMeans,0.66666667,1.0,0.6000000000000001
158,nyc_taxi.csv,3451271104.4015293,Linear,0.25,5,Linear,0.5,0.83333333,0.6000000000000001
159,occupancy_t4013.csv,3457699209.8537483,Linear,1.0,6,Linear,0.5,0.83333333,0.6000000000000001
160,speed_t4013.csv,3457731808.803744,Linear,1.0,7,Linear,0.5,0.83333333,0.6000000000000001
161,,,,,,,,,
162,TravelTime_387.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1,
163,TravelTime_387.csv,3425080609.6839714,KMeans,0.66666667,1,KMeans,0.66666667,1.0,0.7000000000000001
164,speed_6005.csv,3449549472.354897,Linear,0.66666667,2,KMeans,0.66666667,1.0,0.7000000000000001
165,occupancy_6005.csv,3449960422.8682766,Linear,1.0,3,Linear,0.5,0.83333333,0.7000000000000001
166,TravelTime_451.csv,3450823480.069405,KMeans,0.4,4,KMeans,0.66666667,1.0,0.7000000000000001
167,nyc_taxi.csv,3451271104.4015293,Linear,0.25,5,Linear,0.5,0.83333333,0.7000000000000001
168,occupancy_t4013.csv,3457699209.8537483,Linear,1.0,6,Linear,0.5,0.83333333,0.7000000000000001
169,speed_t4013.csv,3457731808.803744,Linear,1.0,7,Linear,0.5,0.83333333,0.7000000000000001
170,,,,,,,,,
171,TravelTime_387.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1,
172,TravelTime_387.csv,3395485315.4206743,KMeans,0.66666667,1,KMeans,0.66666667,1.0,0.8
173,speed_6005.csv,3449549472.354897,Linear,0.66666667,2,KMeans,0.66666667,1.0,0.8
174,occupancy_6005.csv,3449960422.8682766,Linear,1.0,3,Linear,0.5,0.83333333,0.8
175,TravelTime_451.csv,3450823480.069405,KMeans,0.4,4,KMeans,0.66666667,1.0,0.8
176,nyc_taxi.csv,3451271104.4015293,Linear,0.25,5,Linear,0.5,0.83333333,0.8
177,occupancy_t4013.csv,3457699209.8537483,Linear,1.0,6,Linear,0.5,0.83333333,0.8
178,speed_t4013.csv,3457731808.803744,Linear,1.0,7,Linear,0.5,0.83333333,0.8
179,,,,,,,,,
180,TravelTime_387.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1,
181,TravelTime_387.csv,3335554844.5374975,KMeans,0.66666667,1,KMeans,0.66666667,1.0,0.9
182,speed_6005.csv,3449549472.354897,Linear,0.66666667,2,KMeans,0.66666667,1.0,0.9
